bldg_id,upgrade,in.sqft,in.building_america_climate_zone,in.state,in.state_name,in.building_subtype,in.comstock_building_type,in.comstock_building_type_group,in.floor_area_category,in.heating_fuel,in.hvac_category,in.hvac_combined_type,in.hvac_cool_type,in.hvac_heat_type,in.hvac_night_variability,in.hvac_system_type,in.hvac_vent_type,in.interior_lighting_generation,in.number_of_stories,in.number_stories,in.year_built,out.district_cooling.cooling.energy_consumption,out.district_cooling.total.energy_consumption,out.district_heating.cooling.energy_consumption,out.district_heating.heating.energy_consumption,out.district_heating.total.energy_consumption,out.district_heating.water_systems.energy_consumption,out.electricity.cooling.energy_consumption,out.electricity.exterior_lighting.energy_consumption,out.electricity.fans.energy_consumption,out.electricity.heat_recovery.energy_consumption,out.electricity.heat_rejection.energy_consumption,out.electricity.heating.energy_consumption,out.electricity.interior_equipment.energy_consumption,out.electricity.interior_lighting.energy_consumption,out.electricity.pumps.energy_consumption,out.electricity.refrigeration.energy_consumption,out.electricity.total.apr.energy_consumption..kwh,out.electricity.total.aug.energy_consumption..kwh,out.electricity.total.dec.energy_consumption..kwh,out.electricity.total.energy_consumption,out.electricity.total.feb.energy_consumption..kwh,out.electricity.total.jan.energy_consumption..kwh,out.electricity.total.jul.energy_consumption..kwh,out.electricity.total.jun.energy_consumption..kwh,out.electricity.total.mar.energy_consumption..kwh,out.electricity.total.may.energy_consumption..kwh,out.electricity.total.nov.energy_consumption..kwh,out.electricity.total.oct.energy_consumption..kwh,out.electricity.total.sep.energy_consumption..kwh,out.electricity.water_systems.energy_consumption,out.natural_gas.heating.energy_consumption,out.natural_gas.interior_equipment.energy_consumption,out.natural_gas.total.energy_consumption,out.natural_gas.water_systems.energy_consumption,out.other_fuel.cooling.energy_consumption,out.other_fuel.heating.energy_consumption,out.other_fuel.total.energy_consumption,out.other_fuel.water_systems.energy_consumption,out.site_energy.total.energy_consumption,out.electricity.total.peak_demand,out.qoi.maximum_daily_peak_apr..kw,out.qoi.maximum_daily_peak_aug..kw,out.qoi.maximum_daily_peak_dec..kw,out.qoi.maximum_daily_peak_feb..kw,out.qoi.maximum_daily_peak_jan..kw,out.qoi.maximum_daily_peak_jul..kw,out.qoi.maximum_daily_peak_jun..kw,out.qoi.maximum_daily_peak_mar..kw,out.qoi.maximum_daily_peak_may..kw,out.qoi.maximum_daily_peak_nov..kw,out.qoi.maximum_daily_peak_oct..kw,out.qoi.maximum_daily_peak_sep..kw,out.qoi.median_daily_peak_apr..kw,out.qoi.median_daily_peak_aug..kw,out.qoi.median_daily_peak_dec..kw,out.qoi.median_daily_peak_feb..kw,out.qoi.median_daily_peak_jan..kw,out.qoi.median_daily_peak_jul..kw,out.qoi.median_daily_peak_jun..kw,out.qoi.median_daily_peak_mar..kw,out.qoi.median_daily_peak_may..kw,out.qoi.median_daily_peak_nov..kw,out.qoi.median_daily_peak_oct..kw,out.qoi.median_daily_peak_sep..kw,out.qoi.minimum_daily_peak_apr..kw,out.qoi.minimum_daily_peak_aug..kw,out.qoi.minimum_daily_peak_dec..kw,out.qoi.minimum_daily_peak_feb..kw,out.qoi.minimum_daily_peak_jan..kw,out.qoi.minimum_daily_peak_jul..kw,out.qoi.minimum_daily_peak_jun..kw,out.qoi.minimum_daily_peak_mar..kw,out.qoi.minimum_daily_peak_may..kw,out.qoi.minimum_daily_peak_nov..kw,out.qoi.minimum_daily_peak_oct..kw,out.qoi.minimum_daily_peak_sep..kw,Folder_File,State
333556,0,17500.0,Marine,WA,Washington,,Outpatient,Healthcare,10001_25000,NaturalGas,Multizone CAV/VAV,Central Multi-zone VAV RTU_Boiler _DX,DX,Boiler ,night_fanon_vent,PVAV with gas boiler reheat,Central Multi-zone VAV RTU,gen1_t12_incandescent,2,2,1977,0.0,0.0,0.0,0.0,0.0,0.0,36100.00000000001,9800.0,49202.777777777774,0.0,0.0,0.0,132197.22222222222,61777.77777777778,716.6666666666666,0.0,23044.232834720868,30722.88369711977,22543.07971698011,299883.3333333333,20444.15689118989,22924.64510294602,31471.231450685413,26423.935107310543,22397.31650230236,27035.52283740916,22221.99971497149,24432.945449432,26220.679265950235,10088.888888888889,158861.1111111111,19802.777777777774,178663.88888888888,0.0,0.0,0.0,0.0,0.0,478547.2222222222,95.53774,77.09459190441973,91.66789763318845,69.01016219547677,68.44714296063971,60.87485616041079,90.1153291482187,94.1244866154318,68.95019156740037,80.73263546593355,71.63199017971137,74.5217941201378,81.1656863433977,60.72866639266555,77.21850938047882,60.67927928591235,60.79348680142744,60.79561138393399,77.9795064019572,72.57253705718469,60.768465458105766,71.80476101644011,60.76247797818336,60.82656621425745,73.70762282577422,19.22804399570593,28.31883845437948,20.85197442971445,19.29244490999055,20.157240862642965,28.999751745828465,24.8338948627458,19.205791979204584,27.913341397356,20.289961678994626,19.26281531111056,26.6220493165233,Metadata_WA_Commercial_WA_baseline_metadata_and_annual_results.csv,WA
333699,0,75000.0,Marine,WA,Washington,,Outpatient,Healthcare,50001_100000,NaturalGas,Small Packaged Unit,Central Single-zone RTU_Furnace_DX,DX,Furnace,night_fancycle_vent,PSZ-AC with gas coil,Central Single-zone RTU,gen4_led,4,4,1955,0.0,0.0,0.0,0.0,0.0,0.0,108916.66666666669,38486.11111111111,236147.22222222225,0.0,0.0,0.0,511772.2222222223,108105.55555555556,22.22222222222222,0.0,80120.70687996989,101131.16950010028,80341.02204534752,1029633.3333333334,72506.60777410117,81823.85660024517,106155.70229185928,87144.47957214052,79289.40064172956,90541.38333283112,79021.14761004728,84159.7977483506,87397.8483396665,26177.777777777777,165224.99999999997,85733.33333333333,250958.3333333333,0.0,0.0,0.0,0.0,0.0,1280591.6666666667,343.27123,286.9455445915621,337.63849625585976,234.27526481868503,227.94103996965893,227.65249769134147,340.2452585395982,335.7557112770825,247.4244070753388,333.8735051031649,247.6503114039619,258.23837005159066,315.784784640366,225.92039498519907,285.9399866182451,219.9608844946117,219.7160245270092,221.88063270569685,304.6348988549966,265.1188718033643,223.4704851599044,253.51474190753603,224.57221827837645,231.87972016129024,268.02081640481595,69.55960882476973,78.59589075671397,76.1863273254287,68.78708630696335,71.8359303061885,105.02371717817782,74.95525193381394,68.95920450280263,81.66050578252005,73.68676060903086,72.76443651194592,79.56642562974224,Metadata_WA_Commercial_WA_baseline_metadata_and_annual_results.csv,WA
334005,0,150000.0,Marine,WA,Washington,,Hospital,Healthcare,100001_200000,NaturalGas,Multizone CAV/VAV,Central Multi-zone VAV RTU_Boiler _WCC,WCC,Boiler ,default_nochange,VAV chiller with gas boiler reheat,Central Multi-zone VAV RTU,gen5_led,5,5,1990,0.0,0.0,0.0,0.0,0.0,0.0,486491.6666666667,36619.444444444445,298797.22222222225,0.0,15241.666666666666,0.0,1250988.8888888888,241261.11111111112,129497.22222222223,36786.11111111111,192624.0519772275,313302.92444041,171056.5953160073,2632522.2222222225,154979.05906235415,174328.71917533598,301366.3153005986,254372.2769534844,180137.029417934,249781.0148751453,173162.9682944918,207805.6398402805,259604.9612455579,136841.66666666666,3068374.9999999995,120205.55555555552,3394700.0,206116.66666666663,0.0,0.0,0.0,0.0,6027222.222222222,688.83633,634.2360304239717,657.9983653216174,438.0400676855376,466.9198835344975,588.0260663802507,686.1455136115045,685.8768339588253,615.6219884779057,658.1617827146489,615.8007420869949,622.0628609457547,644.8817221670582,428.1566855645027,618.0966356598447,423.7963234250786,424.0419339752438,423.9393614485501,617.7041438260396,613.0259170001465,424.0863611447877,613.1164502598434,428.1314327957912,539.1728410262205,612.6505410872022,296.00834765290904,484.2676034347684,295.453575638264,295.91796769449894,297.3821708907471,493.6202120337401,405.4858102728428,295.5444384806593,476.3053631918821,295.75627379763864,304.28089335716714,472.56641382469206,Metadata_WA_Commercial_WA_baseline_metadata_and_annual_results.csv,WA
334758,0,75000.0,Marine,WA,Washington,,Outpatient,Healthcare,50001_100000,DistrictHeating,Zone-by-Zone,DOAS+Zone terminal equipment_District_District,District,District,default_nochange,DOAS with fan coil district chilled water with district hot water,DOAS+Zone terminal equipment,gen4_led,3,3,1942,767824.9999999999,767824.9999999999,0.0,297019.44444444444,297019.44444444444,0.0,0.0,48944.444444444445,282616.6666666667,0.0,0.0,0.0,533558.3333333334,117608.33333333331,12905.555555555557,0.0,83960.00472145449,87083.23915851263,87424.67718915528,1024311.1111111112,78762.98507122499,88679.4399699172,88736.53922938842,81580.16672704332,85319.94935546006,87434.02607716083,84717.82980165347,87848.58216003157,82763.27702240646,28677.777777777777,0.0,90638.88888888888,90638.88888888888,0.0,0.0,0.0,0.0,0.0,2179794.4444444445,250.69619,240.52695468537647,247.1213148358192,233.1932077273964,230.54113624031856,232.03883408772165,249.6838621116966,245.5350442861748,235.60867622615595,242.4704613837416,236.44642829643007,238.88096116687748,242.065034815202,230.50141379805768,232.63940483999792,228.07852718602788,227.38756245221248,228.5422224628767,236.34896449510063,232.3128322707065,229.8035062371636,235.3235345159568,229.0125730389684,229.0445038381952,231.25676448015184,70.16041016344417,71.79282687883082,81.81316474317767,80.14383662943243,80.35223381838037,77.71783320107114,71.05456521092692,75.75124237744151,72.90372975271657,80.17530212800618,80.10141795041508,76.57305518266142,Metadata_WA_Commercial_WA_baseline_metadata_and_annual_results.csv,WA
334860,0,150000.0,Marine,WA,Washington,,Outpatient,Healthcare,100001_200000,NaturalGas,Small Packaged Unit,Central Single-zone RTU_Furnace_DX,DX,Furnace,night_fancycle_novent,PSZ-AC with gas coil,Central Single-zone RTU,gen2_t8_halogen,2,2,1978,0.0,0.0,0.0,0.0,0.0,0.0,315605.5555555556,87686.11111111111,576133.3333333334,0.0,0.0,0.0,1110650.0,345441.6666666667,44.44444444444444,0.0,191450.3016185805,235305.38276384803,187692.1794558604,2435563.888888889,169781.08597243,191773.12546751893,247010.1507775162,209014.7443674283,185307.34802691697,221900.5587940825,186076.62983705703,201708.3860521005,208542.67898518065,0.0,197391.66666666663,164755.55555555553,429830.5555555555,67680.55555555555,0.0,0.0,0.0,0.0,2865391.6666666665,813.49841,705.7593934533392,799.2754617054153,603.6215499116689,591.0933862628185,599.0589810190919,800.6225117107344,790.4596599826266,635.7937897617595,768.8529436003286,644.0077234091478,656.5191419661066,743.2811780146191,564.2959042126754,708.7357910959803,546.0100407252216,542.5171774780441,548.1883512070481,733.3380624242992,681.1834446357077,550.060381578625,665.532352066967,551.3491220672529,607.1673884616483,679.2849057731545,143.30919354493574,161.07862077044902,141.87664225547158,147.91547937554742,144.55156358623535,213.7865775389897,157.1473817277594,140.1397958347514,155.9572241995948,146.2142307924919,145.59499101944473,158.23046498406046,Metadata_WA_Commercial_WA_baseline_metadata_and_annual_results.csv,WA
335165,0,17500.0,Marine,WA,Washington,,Outpatient,Healthcare,10001_25000,Electricity,Small Packaged Unit,Central Single-zone RTU_Electric Resistance_DX,DX,Electric Resistance,night_fancycle_vent,PSZ-AC with electric coil,Central Single-zone RTU,gen2_t8_halogen,2,2,1998,0.0,0.0,0.0,0.0,0.0,0.0,23583.33333333333,15555.555555555557,60386.11111111112,0.0,0.0,73977.77777777778,116491.66666666669,40441.66666666666,5.555555555555555,0.0,26624.250447836075,24852.33352482349,35562.25869570813,340350.0,37233.745457260105,35828.21396700811,25665.749307186456,22076.638920250287,31470.703830851548,23338.302981496105,29504.08665159718,25690.69758466665,22502.937913277616,9908.333333333334,0.0,19544.44444444444,19544.44444444444,0.0,0.0,0.0,0.0,0.0,359894.4444444445,184.15468,118.41098605449352,87.03725128126769,139.16450505651434,172.77957215865283,131.14453645433142,86.03959191890156,85.04889172031153,134.529953546436,80.44197724959186,111.34020587654052,95.3958837528839,79.30836446035184,78.18439847757554,73.84619269344248,101.98950077908376,110.43953055903852,102.7339620325354,76.57164729199022,69.41730941087054,98.55182016115566,68.63542797275979,84.10644542780736,78.28332195953618,70.58368108194996,25.49577387504844,18.388701899697576,32.815592044343234,31.36446557356591,35.28390541459445,24.28190711473494,18.311319483817943,32.91556757246331,18.357175423889192,27.78580541657632,23.716211212269425,18.53088694637064,Metadata_WA_Commercial_WA_baseline_metadata_and_annual_results.csv,WA
335281,0,17500.0,Marine,WA,Washington,,Outpatient,Healthcare,10001_25000,Electricity,Multizone CAV/VAV,Central Multi-zone VAV RTU_Furnace_DX,DX,Furnace,night_fanon_vent,PVAV with gas heat with electric reheat,Central Multi-zone VAV RTU,gen2_t8_halogen,2,2,1947,0.0,0.0,0.0,0.0,0.0,0.0,52980.55555555556,12694.444444444443,109313.8888888889,0.0,0.0,90652.77777777778,130713.8888888889,39708.333333333336,5.555555555555555,0.0,34689.289092342755,37385.5727479333,40749.16992302861,445575.0,37945.13878302983,42456.22126063343,38349.101759001256,33354.44346205239,37005.15123777221,34357.698338571325,37873.14818377896,37082.02625376792,34328.401945793106,9505.555555555557,4455.555555555556,19372.22222222222,23827.777777777774,0.0,0.0,0.0,0.0,0.0,469402.77777777775,119.96433,95.961650694194,108.0237432240212,104.50200135083722,105.34845087606354,103.00975770281914,109.83342531963648,104.58117558876536,99.37868945489966,95.6085784064018,98.59060362008198,96.16898250222532,93.64717756205546,82.33014591182715,82.4548353563929,96.19219995769132,96.55431460632067,97.2417534934845,90.36697818459452,78.34715036016487,89.82448406702927,76.58734699320055,91.42920411207682,82.0682035703025,80.16374387173937,39.923258852023984,39.299739882230014,48.57221691853192,49.79620936060001,51.31866341600056,41.44261330662288,35.56074326106093,45.490627762870105,36.72350967148645,46.546211521307285,38.11855362235359,38.81376080492992,Metadata_WA_Commercial_WA_baseline_metadata_and_annual_results.csv,WA
335393,0,350000.0,Marine,WA,Washington,largeoffice_datacenter,LargeOffice,Office,200001_500000,Electricity,Multizone CAV/VAV,Central Multi-zone VAV RTU_Electric Resistance_WCC,WCC,Electric Resistance,night_fanon_vent,VAV chiller with PFP boxes,Central Multi-zone VAV RTU,gen2_t8_halogen,30,over_25,1944,0.0,0.0,0.0,0.0,0.0,0.0,507822.2222222223,49422.22222222223,555127.7777777778,0.0,39619.444444444445,1109100.0,3876950.0,1181938.8888888888,191002.77777777772,0.0,565316.1439047197,630207.8695118974,706860.6207125867,7537133.333333333,676684.4209079621,724517.3298427829,661339.1386709753,587953.9242292609,617700.4674242479,596471.150050394,617639.5703971117,577491.889146778,574950.005992744,26150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7537133.333333333,1671.05309,1239.3253967327787,1490.1073010871476,1312.3175304857757,1564.2173097559105,1337.7209137811044,1516.3825056243152,1353.4848933712044,1218.179949223313,1341.1514946461878,1143.8582032684842,1133.9134110337725,1304.880086308836,983.351244766446,1128.4028040368871,1094.4819486209176,1205.8887703581802,1119.0170134412767,1220.072960308911,1094.885447915649,1020.1275965262648,1102.003031919654,1031.2485458242804,1024.1213233110054,1077.139023479108,655.9843705168493,705.91767842547,935.5251086451458,872.4167372936091,871.2078319700728,749.1820230826747,703.8081176451956,732.1208604319619,704.7530506107952,836.5759184910936,699.7779137459745,704.8508823255017,Metadata_WA_Commercial_WA_baseline_metadata_and_annual_results.csv,WA
335728,0,75000.0,Marine,WA,Washington,,Outpatient,Healthcare,50001_100000,DistrictHeating,Multizone CAV/VAV,Central Multi-zone VAV RTU_District_WCC,WCC,District,night_fanon_vent,VAV chiller with district hot water reheat,Central Multi-zone VAV RTU,gen2_t8_halogen,4,4,1957,0.0,0.0,0.0,220077.7777777777,248808.3333333333,28730.555555555555,241436.11111111112,27916.666666666668,363138.8888888889,0.0,9813.888888888889,0.0,542397.2222222222,202547.22222222225,46644.444444444445,0.0,110967.7151271756,148134.50122601737,98724.15477860866,1433891.6666666667,90556.47682599748,100900.89217638662,150353.9895592552,134152.68333765186,102370.07794713794,138692.8985043925,103499.56148149369,120912.86390178796,134626.93851482554,0.0,0.0,92127.77777777777,92127.77777777777,0.0,0.0,0.0,0.0,0.0,1774827.7777777778,370.94499,306.48257616586073,360.12234279460193,286.96185976604403,290.1023835055601,285.31149626522074,362.8650581002119,352.0905433170136,294.20099215728044,323.40562088697635,296.3912126760867,299.3806209833287,323.20155546772486,247.77332112409687,309.07510350460063,230.77678977313624,229.97773740974043,230.5126247221796,317.2186825560209,294.0331036965942,229.12457253458984,291.9011975600809,230.99702104241192,277.46489515476105,294.17188595515347,99.4863569249738,154.59471986012258,99.87618752308934,100.00687678663748,104.50071156496472,161.17423183845767,152.15206935135396,97.43382017175232,152.54654760022794,99.80113477604893,137.83688221172108,157.19255996488056,Metadata_WA_Commercial_WA_baseline_metadata_and_annual_results.csv,WA
335881,0,17500.0,Cold,WA,Washington,,Outpatient,Healthcare,10001_25000,NaturalGas,Small Packaged Unit,Central Single-zone RTU_Furnace_DX,DX,Furnace,night_fancycle_vent,PSZ-AC with gas coil,Central Single-zone RTU,gen4_led,2,2,1980,0.0,0.0,0.0,0.0,0.0,0.0,20047.222222222223,10808.333333333334,61933.333333333336,0.0,0.0,0.0,115072.22222222223,23922.222222222223,5.555555555555555,0.0,17822.30903698136,22772.67842445513,18268.032622029667,231788.8888888889,16559.51706821274,18520.747098012747,24579.01501851248,19438.473519212934,17762.30393929916,20709.527580896407,17724.24088638713,18668.13915776792,18963.96877523949,0.0,139027.77777777775,19244.44444444444,169922.2222222222,11649.999999999998,0.0,0.0,0.0,0.0,401711.1111111112,89.04987,66.47395461345856,87.81748895143599,49.95136737396666,50.70691881689047,49.79682793983915,80.37671899525569,72.99634480655943,51.2025988866119,73.42601162418275,53.58360074407082,57.26016409484985,70.16646222432414,50.1505490510869,69.77571031965549,49.71478325201627,49.607955966737215,49.70090460300396,73.7950401597305,62.02593661452381,49.75115677472849,58.7178883850268,49.80880692325832,51.908415055074265,57.70584221975205,15.334562818777078,17.137578678962708,16.25736700934846,15.594930921114695,15.443353558443642,26.09594193062213,16.323238200710286,15.3906903227235,20.55220474911923,15.548146230397872,15.525247691046232,16.286552118433516,Metadata_WA_Commercial_WA_baseline_metadata_and_annual_results.csv,WA
