Feeder,Phases,Yearly_Type,Yearly_Number,Count of Load_Name,REAL_LOAD_COUNT,Parquet_Name,bldg_id,upgrade,in.sqft,in.building_america_climate_zone,in.state,in.state_name,in.building_subtype,in.comstock_building_type,in.comstock_building_type_group,in.floor_area_category,in.heating_fuel,in.hvac_category,in.hvac_combined_type,in.hvac_cool_type,in.hvac_heat_type,in.hvac_night_variability,in.hvac_system_type,in.hvac_vent_type,in.interior_lighting_generation,in.number_of_stories,in.number_stories,in.year_built,out.district_cooling.cooling.energy_consumption,out.district_cooling.total.energy_consumption,out.district_heating.cooling.energy_consumption,out.district_heating.heating.energy_consumption,out.district_heating.total.energy_consumption,out.district_heating.water_systems.energy_consumption,out.electricity.cooling.energy_consumption,out.electricity.exterior_lighting.energy_consumption,out.electricity.fans.energy_consumption,out.electricity.heat_recovery.energy_consumption,out.electricity.heat_rejection.energy_consumption,out.electricity.heating.energy_consumption,out.electricity.interior_equipment.energy_consumption,out.electricity.interior_lighting.energy_consumption,out.electricity.pumps.energy_consumption,out.electricity.refrigeration.energy_consumption,out.electricity.total.apr.energy_consumption..kwh,out.electricity.total.aug.energy_consumption..kwh,out.electricity.total.dec.energy_consumption..kwh,out.electricity.total.energy_consumption,out.electricity.total.feb.energy_consumption..kwh,out.electricity.total.jan.energy_consumption..kwh,out.electricity.total.jul.energy_consumption..kwh,out.electricity.total.jun.energy_consumption..kwh,out.electricity.total.mar.energy_consumption..kwh,out.electricity.total.may.energy_consumption..kwh,out.electricity.total.nov.energy_consumption..kwh,out.electricity.total.oct.energy_consumption..kwh,out.electricity.total.sep.energy_consumption..kwh,out.electricity.water_systems.energy_consumption,out.natural_gas.heating.energy_consumption,out.natural_gas.interior_equipment.energy_consumption,out.natural_gas.total.energy_consumption,out.natural_gas.water_systems.energy_consumption,out.other_fuel.cooling.energy_consumption,out.other_fuel.heating.energy_consumption,out.other_fuel.total.energy_consumption,out.other_fuel.water_systems.energy_consumption,out.site_energy.total.energy_consumption,out.electricity.total.peak_demand,out.qoi.maximum_daily_peak_apr..kw,out.qoi.maximum_daily_peak_aug..kw,out.qoi.maximum_daily_peak_dec..kw,out.qoi.maximum_daily_peak_feb..kw,out.qoi.maximum_daily_peak_jan..kw,out.qoi.maximum_daily_peak_jul..kw,out.qoi.maximum_daily_peak_jun..kw,out.qoi.maximum_daily_peak_mar..kw,out.qoi.maximum_daily_peak_may..kw,out.qoi.maximum_daily_peak_nov..kw,out.qoi.maximum_daily_peak_oct..kw,out.qoi.maximum_daily_peak_sep..kw,out.qoi.median_daily_peak_apr..kw,out.qoi.median_daily_peak_aug..kw,out.qoi.median_daily_peak_dec..kw,out.qoi.median_daily_peak_feb..kw,out.qoi.median_daily_peak_jan..kw,out.qoi.median_daily_peak_jul..kw,out.qoi.median_daily_peak_jun..kw,out.qoi.median_daily_peak_mar..kw,out.qoi.median_daily_peak_may..kw,out.qoi.median_daily_peak_nov..kw,out.qoi.median_daily_peak_oct..kw,out.qoi.median_daily_peak_sep..kw,out.qoi.minimum_daily_peak_apr..kw,out.qoi.minimum_daily_peak_aug..kw,out.qoi.minimum_daily_peak_dec..kw,out.qoi.minimum_daily_peak_feb..kw,out.qoi.minimum_daily_peak_jan..kw,out.qoi.minimum_daily_peak_jul..kw,out.qoi.minimum_daily_peak_jun..kw,out.qoi.minimum_daily_peak_mar..kw,out.qoi.minimum_daily_peak_may..kw,out.qoi.minimum_daily_peak_nov..kw,out.qoi.minimum_daily_peak_oct..kw,out.qoi.minimum_daily_peak_sep..kw,Folder_File,State,Chosen_Parquet,Parquet_Folder,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,income_group,Parquet_File
uhs0_1247--udt12274,1,com,12824,2,1,com_12824.parquet,159485.0,0.0,17500.0,Cold,MI,Michigan,,Warehouse,Warehouse and Storage,10001_25000,FuelOil,Residential Style Central Systems,Residential forced air_Furnace_None,,Furnace,default_nochange,Residential forced air furnace,Residential forced air,gen2_t8_halogen,1.0,1,1966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19241.666666666668,3130.555555555556,0.0,0.0,0.0,43675.0,18655.555555555555,0.0,0.0,6924.525984493889,6681.52296559726,7868.372412411916,84702.77777777778,6948.213991060532,8089.232720454838,6647.405291749835,6148.661831735333,7276.341537750669,6719.479395226171,7429.970147623258,7347.757355274976,6620.166061448214,0.0,0.0,0.0,0.0,0.0,0.0,188836.1111111111,188836.1111111111,0.0,273536.1111111111,20.03751,19.367686159144725,17.632470231067906,19.777882776802848,19.373159592359745,19.88606138009892,17.632470231067906,17.632470231067906,19.12263650022334,18.409363488421395,19.132817647557623,18.6521309853044,18.41108099507325,18.42388828678752,17.632470231067906,18.68048921387314,18.622574694334325,18.83955955269085,17.632470231067906,17.632470231067906,18.654881262091926,17.632470231067906,18.66542500490816,18.409363488421395,17.632470231067906,8.296058869690167,8.107361422027036,8.530861650132767,8.700218355794874,8.48534424791637,8.107361422027036,8.107361422027036,8.611209857149722,8.107361422027036,8.476892182590971,8.107361422027036,8.107361422027036,Metadata_MI_Commercial_MI_baseline_metadata_and_annual_results.csv,MI,com_12824.parquet,parquet_commercial_202512_comm_MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159485-0.parquet
uhs0_1247--udt12274,1,com,13018,12,6,com_13018.parquet,158460.0,0.0,1000.0,Cold,MI,Michigan,,SmallOffice,Office,_1000,NaturalGas,Small Packaged Unit,Central Single-zone RTU_Furnace_DX,DX,Furnace,night_fanon_vent,PSZ-AC with gas coil,Central Single-zone RTU,gen1_t12_incandescent,1.0,1,1935.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,2680.555555555556,3827.7777777777774,0.0,0.0,0.0,6377.777777777778,3358.333333333333,0.0,0.0,1320.2563496779617,1627.9389537228444,1442.8567236247409,17197.222222222223,1276.851320207768,1450.392851688569,1612.3893466177817,1394.938911427962,1367.0835521157185,1411.8019133593216,1377.610068632538,1428.2186651982445,1485.6471401874596,0.0,21175.0,0.0,21783.33333333333,608.3333333333333,0.0,0.0,0.0,0.0,38980.55555555556,3.8894,2.633091940870231,3.5770039076413083,2.824537996708776,2.781134738488194,2.824537996708776,3.88005419697395,3.4975844982145565,2.708197017380614,3.168024407422033,2.824537996708776,3.121019082162756,3.629149291245248,2.4792718935812093,3.013272788105334,2.824537996708776,2.781134738488194,2.781134738488194,3.0173075102552995,2.7564996844154708,2.633091940870231,2.349505364203781,2.824537996708776,2.708197017380614,2.833721161041092,1.7359532679974143,1.7359532679974143,1.7359532679974143,1.7359532679974143,1.7359532679974143,1.7359532679974143,1.7359532679974143,1.7359532679974143,1.7359532679974143,1.7359532679974143,1.7359532679974143,1.7359532679974143,Metadata_MI_Commercial_MI_baseline_metadata_and_annual_results.csv,MI,com_13018.parquet,parquet_commercial_202512_comm_MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158460-0.parquet
uhs0_1247--udt12274,1,com,13090,2,1,com_13090.parquet,163559.0,0.0,3000.0,Cold,MI,Michigan,,SmallOffice,Office,1001_5000,Electricity,Small Packaged Unit,Central Single-zone RTU_ASHP_ASHP,ASHP,ASHP,night_fancycle_vent,PSZ-HP,Central Single-zone RTU,gen2_t8_halogen,2.0,2,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,3925.0,3383.333333333333,5766.666666666667,0.0,0.0,12972.222222222224,14069.444444444443,8355.555555555557,0.0,0.0,4020.4080144936106,3764.798428767176,5069.689629748452,50702.777777777774,5200.238064055695,6776.947090419707,3780.1326214727055,3201.425451426885,4700.323187057066,3213.4724447076223,4398.107433203296,3216.263188664583,3360.783029262536,2230.555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50702.777777777774,22.80326,10.729629558075176,9.96494890052235,19.309219003277832,17.886322752417463,22.623674678065736,9.823129728152905,10.14280811320389,11.078823455549037,8.947910547564526,12.14464256447028,8.69948729866754,9.909545131664816,8.08071828035139,8.57017727994637,8.818522178578407,9.373274270622666,9.625035140253516,8.432399234537634,7.562923014609828,8.804776777871064,6.826354741951436,8.466862093944307,6.78480952475607,7.819303124139389,4.2578685468973445,3.331721280856519,4.869307402963583,5.781088530929908,4.748349985123023,2.844816118592152,2.206591586898994,6.25159192738768,2.049129270823352,3.2213150951028,2.342741583002083,2.340701349080722,Metadata_MI_Commercial_MI_baseline_metadata_and_annual_results.csv,MI,com_13090.parquet,parquet_commercial_202512_comm_MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163559-0.parquet
uhs0_1247--udt12274,1,com,13121,2,1,com_13121.parquet,161940.0,0.0,1000.0,Cold,MI,Michigan,,SmallOffice,Office,_1000,NaturalGas,Small Packaged Unit,Central Single-zone RTU_Furnace_DX,DX,Furnace,night_fancycle_novent,PSZ-AC with gas coil,Central Single-zone RTU,gen1_t12_incandescent,1.0,1,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,1847.2222222222224,2577.777777777778,2772.222222222222,0.0,0.0,0.0,6763.888888888889,3666.6666666666665,0.0,0.0,1304.0309593581212,1791.8860687451008,1402.7230641724625,17625.0,1257.9928459261714,1437.598242840481,1804.5625711248065,1484.1472872293098,1327.4327327435608,1466.8994063808536,1334.4134779996389,1430.4160372149288,1583.0005479132003,0.0,17219.44444444444,0.0,19105.555555555555,1883.333333333333,0.0,0.0,0.0,0.0,36730.55555555556,4.6070400000000005,2.944798510828713,4.386450357269877,3.014498151207747,3.014498151207747,3.014498151207747,4.566818947103568,4.533227616529059,3.014498151207747,4.514671457503704,3.014498151207747,3.952415849000709,4.497899848398622,2.931915302861916,3.626912680021927,3.014498151207747,2.944798510828713,3.014498151207747,3.703247204663881,3.162201369689293,2.944798510828713,2.70807841356302,2.944798510828713,3.014498151207747,3.3633225265899345,1.322423583108555,1.4822706408632549,1.3476967176769408,1.3891122196771637,1.3491049763966492,1.396072816313763,1.2658293612592777,1.365684544858921,1.270795436471043,1.3201501299017928,1.270795436471043,1.270795436471043,Metadata_MI_Commercial_MI_baseline_metadata_and_annual_results.csv,MI,com_13121.parquet,parquet_commercial_202512_comm_MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161940-0.parquet
uhs0_1247--udt12274,1,com,13123,4,2,com_13123.parquet,165799.0,0.0,3000.0,Cold,MI,Michigan,,SmallOffice,Office,1001_5000,NaturalGas,Small Packaged Unit,Central Single-zone RTU_Furnace_DX,DX,Furnace,night_fancycle_novent,PSZ-AC with gas coil,Central Single-zone RTU,gen1_t12_incandescent,1.0,1,1969.0,0.0,0.0,0.0,0.0,0.0,0.0,6144.444444444444,3277.777777777778,6958.333333333333,0.0,0.0,0.0,20605.555555555555,7677.777777777778,0.0,0.0,3388.4312851706386,4856.492427020709,3483.120652166744,46277.777777777774,3149.349094559761,3581.486639780476,4977.969367659743,4163.187628277487,3348.3501562442866,4188.99482616391,3322.677444384187,3628.0685317602815,4190.34741160968,1611.111111111111,33049.99999999999,0.0,33049.99999999999,0.0,0.0,0.0,0.0,0.0,79327.77777777777,16.19122,11.459218233248972,15.18384534674046,8.198914165037763,8.962733069165585,8.23881974636092,16.063697220269667,16.008056427920227,8.198914165037763,14.96872144050668,8.198914165037763,13.741721404540842,15.885192547166987,8.198914165037763,12.64961869722467,8.198914165037763,8.187256724148861,8.146863432730381,12.733742281051622,11.117949859960929,8.136248146695701,10.186497707501893,8.198914165037763,8.222693528946232,10.502461177525625,3.8280172524426495,4.67831145180349,3.216628670444203,3.252776464035817,3.099172682586456,3.654909815129832,3.678612553346493,3.2972618520364123,3.826802358262127,3.257266394256148,3.7215811277543183,3.612971928050232,Metadata_MI_Commercial_MI_baseline_metadata_and_annual_results.csv,MI,com_13123.parquet,parquet_commercial_202512_comm_MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165799-0.parquet
uhs0_1247--udt12274,1,com,13303,2,1,com_13303.parquet,162590.0,0.0,1000.0,Cold,MI,Michigan,,Outpatient,Healthcare,_1000,NaturalGas,Small Packaged Unit,Central Single-zone RTU_Boiler _DX,DX,Boiler ,night_fancycle_novent,PSZ-AC with gas boiler,Central Single-zone RTU,gen5_led,1.0,1,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.555555555556,2833.333333333333,4783.333333333333,0.0,0.0,2.7777777777777777,6758.333333333333,1327.7777777777778,297.22222222222223,0.0,1483.225658855609,1856.8399417229705,1609.4567716310546,19427.777777777777,1451.7997617493183,1659.7001108151906,1839.0753640454272,1573.6368006628088,1546.0055106653576,1610.231743970622,1532.655638520387,1583.076660646763,1682.4041941448895,1519.4444444444446,20833.33333333333,1155.5555555555554,21986.111111111102,0.0,0.0,0.0,0.0,0.0,41413.88888888889,6.30477,4.2748349213337065,5.905540102699008,3.59532412644804,3.5169841778254143,3.699746503179661,6.245602080706655,6.213911356855581,3.3596123440818,5.73782581826142,3.385161194142958,5.576357189471578,6.273934390144669,3.322808916996694,4.883692864429047,3.310064512429531,3.3207354522713963,3.360878189293081,4.998672810228767,4.258121628147865,3.3115546295577603,3.856638304001717,3.306886450657784,3.386558514972889,4.203852116251687,1.674248706989241,1.7573581986396123,1.6580008001333335,1.685831759561352,1.6909692204902846,1.3935252982801765,1.3872159412140843,1.7212651447002665,1.4101723985864876,1.6119650232915137,1.522227236594409,1.3872548416041317,Metadata_MI_Commercial_MI_baseline_metadata_and_annual_results.csv,MI,com_13303.parquet,parquet_commercial_202512_comm_MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162590-0.parquet
uhs0_1247--udt12274,1,com,14231,2,1,com_14231.parquet,157823.0,0.0,1000.0,Cold,MI,Michigan,strip_mall_restaurant10,RetailStripmall,Mercantile,_1000,NaturalGas,Small Packaged Unit,Central Single-zone RTU_Furnace_DX,DX,Furnace,night_fancycle_novent,PSZ-AC with gas coil,Central Single-zone RTU,gen2_t8_halogen,1.0,1,1932.0,0.0,0.0,0.0,0.0,0.0,0.0,4127.777777777778,3633.3333333333335,6344.444444444444,0.0,0.0,0.0,1741.6666666666667,5200.0,0.0,0.0,1832.97099954724,2789.727708377401,1972.2930802167675,26075.0,1766.514211142805,1994.9026382376487,2801.97244335133,2410.452408904798,1905.156303288072,2308.987125427746,1870.8577383895183,2027.3062143839304,2392.913714471202,5027.777777777778,32208.33333333333,0.0,37008.33333333332,4799.999999999999,0.0,0.0,0.0,0.0,63083.333333333336,11.73547,6.353564570527118,9.453441667402556,4.962693300108428,4.937096674994872,4.956115203147177,9.231317130167533,9.818717648607953,4.736704708638499,8.973551933125393,4.953264492275848,7.950338697444485,9.236228856015051,4.109677222438948,7.5261526946236925,4.49970878378539,4.480526556250526,4.490424379619465,7.301770155558993,6.213952576638382,4.100144164695378,5.459696641691021,4.493048041104311,4.243949647225747,5.980432520387518,3.487034996167832,5.928299696968164,3.548135263692927,3.539825665196133,3.529324874242235,5.155124107079234,4.171615478280383,3.445672477841143,3.5581229508443104,3.5332811657562275,3.516235986970599,3.5675693280780614,Metadata_MI_Commercial_MI_baseline_metadata_and_annual_results.csv,MI,com_14231.parquet,parquet_commercial_202512_comm_MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157823-0.parquet
uhs0_1247--udt12274,1,com,14280,2,1,com_14280.parquet,157810.0,0.0,3000.0,Very Cold,MI,Michigan,,Warehouse,Warehouse and Storage,1001_5000,NaturalGas,Small Packaged Unit,Central Single-zone RTU_Furnace_DX,DX,Furnace,night_fancycle_novent,PSZ-AC with gas coil,Central Single-zone RTU,gen1_t12_incandescent,1.0,1,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,388.88888888888886,8830.555555555557,2177.777777777778,0.0,0.0,0.0,8655.555555555557,7947.222222222223,0.0,0.0,2235.797776632897,2244.5221838882458,2645.9941626210043,28002.777777777777,2354.019637252765,2740.958701108428,2249.7999480595035,1924.9020655614047,2401.5222286260937,2114.4712365342343,2478.5457199130665,2432.1229548630595,2179.324284865795,0.0,111502.77777777777,0.0,111502.77777777777,0.0,0.0,0.0,0.0,0.0,139505.55555555556,6.97507,4.731604384545882,6.510651077350151,6.6684251625284094,6.022289662490456,6.892803589649113,6.71066224981028,5.45389531693642,5.311507809302396,4.530149860208745,6.609483167246151,5.131176043036184,6.428878221864667,4.430193364007259,4.776787899055,6.449742813138788,5.713379473104959,6.045569464287809,4.975492211361812,4.409712691319632,4.577663165595916,4.378192106456174,6.4295261151877465,4.456621826368626,4.415320464192406,3.0251581690601497,2.78923610812527,3.0554588542774788,3.141272994954412,3.041403262099202,2.78923610812527,2.78923610812527,3.129833519191308,2.78923610812527,3.0200896778647226,2.933068624580102,2.78923610812527,Metadata_MI_Commercial_MI_baseline_metadata_and_annual_results.csv,MI,com_14280.parquet,parquet_commercial_202512_comm_MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157810-0.parquet
uhs0_1247--udt12274,1,com,14282,2,1,com_14282.parquet,158745.0,0.0,7500.0,Cold,MI,Michigan,,Warehouse,Warehouse and Storage,5001_10000,NaturalGas,Small Packaged Unit,Central Single-zone RTU_Furnace_DX,DX,Furnace,night_fancycle_novent,PSZ-AC with gas coil,Central Single-zone RTU,gen2_t8_halogen,1.0,1,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,730.5555555555555,11861.111111111111,1550.0,0.0,0.0,0.0,19447.222222222223,8433.333333333334,0.0,0.0,3347.169972491924,3566.948466921159,3837.1439453291327,42025.0,3385.562549122589,3907.2238254719086,3554.578119235211,3042.7072249446337,3527.0696625754967,3270.0104859488106,3618.9138010951,3619.381793430151,3348.2370119115567,0.0,70030.55555555555,0.0,70030.55555555555,0.0,0.0,0.0,0.0,0.0,112055.55555555556,10.83487,7.970066984422475,9.9068943902437,10.294209321311664,8.947001340275893,10.358281083462554,10.803764582093,9.182529808144158,7.976888868868227,8.701721495571768,10.220033130814835,8.069990466624523,9.346646677668655,7.846745308483288,8.449283266526184,10.15299242786174,7.909338651830628,9.465925560641574,8.712261145580564,7.947902811042855,7.912956365867127,7.79194575408768,9.792695746219572,7.815456854460804,8.058128689238213,4.496940765135316,4.306176668899669,4.489363161299295,4.507095527220819,4.4907988568244495,4.306176668899669,4.306176668899669,4.565081902870457,4.306176668899669,4.463119854282756,4.331408667631119,4.306176668899669,Metadata_MI_Commercial_MI_baseline_metadata_and_annual_results.csv,MI,com_14282.parquet,parquet_commercial_202512_comm_MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158745-0.parquet
uhs0_1247--udt12274,1,com,14382,4,2,com_14382.parquet,158456.0,0.0,3000.0,Cold,MI,Michigan,,Warehouse,Warehouse and Storage,1001_5000,DistrictHeating,Zone-by-Zone,DOAS+Zone terminal equipment_District_WCC,WCC,District,default_nochange,DOAS with fan coil chiller with district hot water,DOAS+Zone terminal equipment,gen2_t8_halogen,1.0,1,1944.0,0.0,0.0,0.0,58977.777777777774,58977.777777777774,0.0,1441.6666666666667,8844.444444444443,3883.3333333333335,0.0,369.44444444444446,0.0,7486.111111111111,3197.222222222222,1602.7777777777778,0.0,2026.7298392436048,2280.047252910887,2564.2901678908565,26827.777777777777,2287.988179171493,2824.118469258412,2276.899068142789,1862.265257699116,2319.986069627454,1897.4421800776856,2380.247990173235,2081.9382225166346,2025.3933390907264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85805.55555555553,7.53886,4.81164761542741,6.750872490570131,7.067040929862138,6.463297142347387,7.093046021150252,7.500423569953564,7.050344309551085,5.492674146537722,6.536911963366873,6.212487536978292,5.596351716725375,7.221991399026763,3.7380089504955416,5.261902639596416,5.774566238754761,5.490305134354964,5.8150709338239785,5.476576937611828,4.772049747284221,3.9742194357616447,4.142735099150604,5.631594954964823,4.099216747067124,4.749558065046335,3.264309942446037,3.032310656443952,3.4476482446211376,3.6333875426523408,3.5336443988642605,2.6601615553557854,2.6601615553557854,3.666206899984347,2.681520278693149,3.453072827522472,2.6979258728870086,2.6601615553557854,Metadata_MI_Commercial_MI_baseline_metadata_and_annual_results.csv,MI,com_14382.parquet,parquet_commercial_202512_comm_MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158456-0.parquet
